State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
ND,165,786,785-1532,yes,yes,200,11.6168353903032,4,6.355977703719347,4.686512170940423,3,7.514123034074581,5.619778583963285,50,7.530097968783006,4.710236337998373,7,2.689671032417128,4,True.
NH,32,787,540-5521,yes,no,0,6.709362274087355,4,5.378322512301455,6.823617980208615,0,6.030077110036743,2.871036679039284,200,6.059627897756872,3.657516859811405,5,4.028451111109349,8,True.
OH,148,797,198-3019,no,no,0,3.667830944031637,2,3.6540672865188526,4.359446791893598,1,4.860830512558814,4.807713540926253,200,4.527092078645012,5.489625489934571,4,5.696644214575036,6,False.
ID,167,736,983-7656,no,no,0,1.356691917457169,2,4.802441549166858,6.041963109936767,3,2.388743221097057,4.807479646567286,350,1.9186425601970811,4.437733472741353,6,7.139384469653033,4,False.
WA,152,876,363-7617,yes,yes,600,4.166251912752449,6,2.805081516683443,2.766117475865032,1,4.3235735721024495,5.089267644333511,50,7.022402325351851,6.005970761445179,4,1.428422388164082,8,True.
PA,144,806,459-7272,no,no,0,2.03714227959798,4,3.19256007981671,5.492746928986063,1,3.916911192926056,2.2377564829224594,350,4.853876778191683,5.83974447021358,7,3.3359014506729965,6,False.
UT,166,858,661-9580,yes,yes,800,6.677695497580171,3,1.7503071589041874,3.551554396302285,5,8.674441185929979,4.275957714482779,250,6.124187428924336,5.316108189703966,6,3.170165482258223,9,False.
IA,130,736,130-2162,yes,no,0,10.456069499276412,3,7.060602712408338,7.133305593430828,3,6.8566484914677535,5.629426990151189,200,5.55339301739944,6.268077624636009,8,6.298960058529239,3,True.
VA,197,866,519-6634,yes,no,0,2.9254836156627544,4,2.0341518489766783,1.4180802543436988,4,2.3978034314763077,3.172929568877903,250,1.552938132500108,5.328335346715411,5,4.715502422876469,4,False.
OK,161,797,320-4059,no,yes,600,4.678384573374137,2,4.226717461065528,0.8975743067124089,4,5.389227124688826,7.307818007548102,300,4.094757642534885,5.332508179656508,8,0.2199404399744109,8,False.
MT,62,778,282-3044,no,yes,200,9.340109935820298,3,8.912870184907153,7.837501790351053,6,4.597244331643482,3.7945424617242063,250,6.531026279572176,4.87484618033474,8,2.891452127114486,4,True.
OH,149,797,347-2505,no,yes,1000,3.269904134632724,3,0.4763640751399105,1.301880560411016,3,7.887806702042839,5.356274902384463,250,3.0298438143345967,5.5795152883895645,10,0.0783145916311651,9,False.
ID,183,736,336-1827,yes,yes,500,6.037680011544649,2,4.20634414295083,3.895164241089451,4,3.532291736563237,6.049770969075068,150,6.339123490923484,5.579913445077144,8,1.24773503466013,5,True.
HI,175,727,542-8210,yes,yes,900,2.9117138001727048,2,1.3783722403784298,1.6993218530279195,4,6.450492365458672,3.369509290126382,200,3.7041481326450665,4.696503785047367,8,2.930081781717921,8,False.
WY,70,878,184-4259,yes,yes,300,6.221490169275143,6,8.557007253482924,5.6122470541911404,11,2.373205175147721,6.016356770267366,200,5.170396926507537,4.702696941255117,7,2.327846857321469,4,True.
TX,167,848,719-7935,yes,no,0,5.811409896645938,1,5.529927684868641,2.8135628428480377,0,4.019134838581586,4.910353928368503,100,5.957074417212851,4.303310163442064,6,2.4683135199939983,8,False.
AK,131,657,130-7128,no,yes,500,4.009240594672946,2,2.5394266221988127,4.448981409360604,4,6.906136745851985,2.258458133858343,200,5.856962569692284,5.863516988950845,3,5.243409630180946,9,True.
WV,4,878,510-9652,no,yes,500,4.677963107746016,6,6.25929560153002,5.78630983985439,7,3.7803349411287472,3.3095571746108714,450,6.299289193728031,3.45022123948827,7,0.8531210172376644,7,False.
LA,55,766,600-3035,no,no,0,6.977650355044578,4,6.592167534234074,8.197499095121021,2,5.432474380100453,2.0189356014450617,250,7.102704229079219,4.418002827738455,5,2.7981805296051707,8,True.
WY,151,878,787-5361,yes,no,0,6.710370339279682,1,6.455627646790404,8.04748231028122,2,4.263949906629378,6.136721024307558,200,5.270625172028682,4.119453178489746,2,8.85195683724483,5,False.
NJ,131,787,564-5090,yes,no,0,5.910436853619441,7,3.613539473129565,7.39790682023806,0,6.979769202388876,3.716214801959797,250,4.749491319039417,3.919812840208591,6,6.698437718728392,6,False.
LA,177,766,153-3012,no,yes,500,5.25144224180208,1,3.5513750769176338,4.655741384494016,0,4.154326939366526,4.191150563077751,200,6.479507383354883,5.621092731168443,7,0.9716373418363008,8,True.
AR,128,658,615-9022,yes,yes,300,9.226466415155492,6,3.709971403068081,7.153196814714036,1,7.293492624342065,4.50796922205483,150,7.916117150401561,6.048436315729601,6,3.4934019737018764,5,True.
MI,23,777,979-6148,yes,no,0,11.3127546286023,5,8.703991706671154,5.9241744166551,5,7.4909908619927235,3.476725451891461,150,6.832175131148965,3.829299145838311,7,4.620863936349189,3,True.
VA,59,866,762-9815,no,no,0,3.87100347808724,4,5.929851754761133,5.877671598089155,6,3.7734433582167033,5.933610619211436,350,3.902716648771405,6.650632727416365,4,4.913786920093856,6,False.
IA,33,736,853-2682,no,no,0,11.897864791212363,1,9.286787678578207,5.591886103490136,1,8.57174077786944,4.243300865723754,150,4.854303706152798,6.169033314369146,6,8.533498269369998,2,True.
OK,188,797,860-2095,no,no,0,1.3388614049933265,4,3.5399210363352216,6.262378392679516,4,1.2557701911473336,2.493981126201352,150,2.647234575657325,6.510729331448774,3,7.155025871152985,4,False.
AL,175,657,796-3346,no,yes,400,1.2171262085247152,3,5.739034162670172,2.5240098113228444,6,2.723147564132687,2.5511916655681546,150,3.303354533550781,5.040414417604283,5,4.887486101383718,3,False.
PA,184,806,306-2493,yes,no,0,1.3307291931692609,8,4.169382743186757,4.326966644685196,10,2.482048292174243,2.0510871835729043,350,2.221092104840982,5.594664926543751,6,3.2730150644106675,3,False.
OH,80,797,168-4075,no,no,0,1.056891900449977,4,4.3283420432773845,2.7435364821358137,8,2.1267613442099003,5.38787249906139,250,4.403083536732996,4.39391837424992,4,1.355136911120424,5,False.
AR,182,658,129-8799,no,no,0,5.94108445516412,4,4.547216607141668,1.4604738669698722,3,6.859175655046593,6.185022963655127,50,4.154202078290434,3.3043332204182105,4,5.228842401995248,5,False.
RI,97,827,254-6748,yes,yes,400,1.0436934333530905,2,5.285414593529046,5.220696299132417,5,0.1210109557722862,0.477833026772207,250,4.863150431471906,5.073474971408234,3,4.262643873299129,5,False.
RI,47,827,568-7888,no,yes,300,4.443487876438736,6,4.744435851268326,6.519871726847618,2,4.839816685852859,2.733994624797988,250,5.211723044877889,4.009728492921121,6,2.766422060569568,7,False.
FL,180,707,253-9327,yes,no,0,16.135189606376695,4,8.015860064884714,5.939526780322559,1,10.983588316274911,4.826113017047179,0,8.311212801021739,3.1837513304200664,7,5.261750762846549,3,True.
NV,21,788,597-2357,no,no,0,1.5238821092479893,5,7.349531844746915,5.842437065377849,10,2.17992926190154,3.219282074281699,200,2.142889872805701,3.844713248720916,3,9.48895395838808,0,False.
AZ,2,659,427-4372,no,yes,100,8.07100426554777,2,7.658395315022822,4.607229871457552,4,6.313176037007508,3.555466739400837,200,6.766114681803858,4.278818763480147,3,3.821986264607262,5,True.
WY,60,878,455-2988,no,yes,600,2.608594692181155,7,3.413427924639032,5.958089619186195,6,1.9904409969435768,1.5352112701775529,400,1.9423777484388995,5.787420972866345,5,5.868130185981065,4,False.
CO,83,677,532-9895,yes,yes,0,11.215740737456688,2,9.396581836119234,10.28801452112026,1,7.756148772972907,1.2045880488612566,250,6.723098558937018,5.587835143689664,5,6.550189356799952,5,True.
LA,182,766,928-3013,yes,yes,600,3.009013092429085,2,4.710773537144381,2.5081330826598207,3,4.398104702826939,5.009572309600002,100,2.964097136954953,5.114095638621789,4,7.645054236915286,4,False.
AK,163,657,830-2874,yes,yes,300,4.343848920558916,4,5.125393720730287,5.520953136880559,2,5.079050068847828,2.697845235737828,250,6.702346697545656,3.817151245506332,2,2.566224132618366,9,True.
FL,165,707,265-9210,no,no,0,2.57366821182203,3,5.361232662904791,7.24227674628435,6,2.8489522730563426,6.326795793451886,450,1.5973338277970144,6.487376981239184,8,6.888806277987985,4,False.
MO,63,777,904-8683,no,yes,300,4.692331908407489,3,6.847306173458641,6.184706703259793,5,3.102666529314924,2.970647887772602,250,5.232997258328589,4.495206333435991,7,2.3948760771715194,6,True.
SC,140,836,937-5271,yes,yes,400,9.006691819543658,3,6.228419049302163,4.49379326878495,4,6.46957306092016,6.703020733417219,250,6.552370684129633,6.730088884628597,6,2.3024959264598523,6,False.
IN,97,737,941-2629,no,no,0,12.271248068915966,5,3.941443728184335,6.0171286505968204,3,10.738290829375892,3.295285786363808,50,8.702396280809467,6.889235262534717,6,4.758814063841481,6,True.
GA,175,716,120-3055,no,yes,700,4.201702526952404,5,5.97314140010658,8.166917832892466,8,2.1097720163782303,6.869695975373482,300,2.518339040643624,4.0015866431065374,8,6.6692992403531495,2,True.
NH,156,787,293-9826,no,yes,500,3.744121843082132,5,3.746580601675582,1.9840326594720088,3,5.363100148250955,3.419159755913827,300,6.064556209759417,3.9271736371943264,7,2.7412789481848314,9,False.
MS,116,778,684-6762,yes,yes,200,5.015497548824837,1,7.542931474249371,6.059926320471023,0,4.38367825313369,1.6838702455948713,300,5.908123641189548,6.2399826514443975,4,2.803257624973517,9,True.
CA,1,676,560-8783,no,no,0,1.442509561551946,3,2.510849678742655,2.2467101421396123,1,5.001363319680788,5.052209883015463,150,2.671374592929667,4.227688847116808,4,6.259633780447111,5,False.
MS,169,778,621-2491,no,yes,500,3.2537853261242717,4,4.271001503698905,4.311979519626972,2,4.594271936097059,3.949415781480946,250,4.786558882944142,2.440628038485047,5,3.1870337052044877,7,False.
SD,35,836,319-5690,no,yes,500,5.140424247384729,5,4.089910495481883,6.574796848952553,2,5.967082553005457,5.161299543737007,200,4.972237812049519,6.738178477096996,3,7.299435439710925,5,False.
WI,55,877,867-6407,yes,yes,700,11.97088326881301,0,7.521772603917897,5.155981080722766,0,7.30133317539609,7.1275624536606665,200,7.693569197536378,4.916516204987234,5,4.295231887354349,8,False.
CA,69,676,199-4617,no,no,0,2.2400060540950557,5,5.317839027185891,5.531555307845513,3,3.3854958003027136,3.5035425741811155,200,4.521317496572409,5.157903592818302,3,4.589625131301523,8,True.
AL,109,657,915-6472,no,no,0,10.802573029942272,0,9.37747230883896,4.614289515171939,6,4.906165814451514,7.414725771927102,300,6.401168469069769,6.129798750797823,9,0.9510750220763526,7,False.
NV,198,788,836-4740,no,yes,700,1.632237637992994,5,0.494226106035299,1.0637798397789604,2,7.666355326473806,5.334472451734622,150,3.2353976507259867,3.749025490732752,4,5.590574356117266,7,False.
AK,191,657,405-9807,no,yes,200,15.342823996492385,5,7.107593123399916,4.12844427547333,3,10.66869938192772,6.432561475298468,0,8.655868477350644,5.429031157066771,6,5.2625714862178485,2,True.
DC,19,686,780-3085,yes,yes,700,2.722176822881796,1,3.040537758656367,1.457652505175859,3,4.7769744237175455,6.296945085890317,250,3.763161217747797,5.7678233328437605,5,4.415369198540111,5,False.
MT,115,778,803-2620,no,yes,200,10.06249391009282,3,9.023404931670086,7.407010094629728,3,6.890380599156888,3.1533765315642177,200,5.892698582693927,5.083313456815295,5,6.338899011350192,4,True.
WY,96,878,471-8025,no,no,0,2.382487918293317,2,5.469195805088725,4.59139220027346,3,1.932215734934096,4.002036647797953,200,4.871947819302103,6.602554960270294,5,2.286603474228975,8,True.
NM,123,787,310-5552,no,no,0,5.417102630662663,4,4.17085706314836,6.238980016229566,2,3.983081320433953,4.488314467778958,200,5.787253585750829,5.457181878038462,8,2.775713172965554,6,True.
MS,36,778,853-2115,no,no,0,2.886545392676528,4,5.770593107133934,4.446751992605174,8,0.8361094989775522,5.755055636133871,200,6.615859798089876,3.5894474312541127,4,1.9635368720175856,10,True.
TX,3,848,814-3254,no,yes,800,4.287910996744013,3,4.668472621995104,2.415095301365052,3,5.806362830778112,6.5137518636516365,250,3.74766956772846,3.488056548984842,4,5.294701734229856,6,False.
NC,112,786,778-3714,yes,yes,100,8.903061898626083,3,7.196150690865364,6.820250469491564,4,7.133876497399956,5.276664785860078,200,5.164249589952805,5.070820955481431,4,7.434775454817743,4,True.
TX,141,848,266-7419,no,yes,600,7.20171503309207,3,4.451383750526471,4.331803530422866,1,7.272918286342317,5.124129783243295,200,5.512983871705077,4.286740123600043,4,7.413747067765742,3,True.
TX,14,848,732-1924,no,no,0,1.1224597747032838,4,7.1147366288349625,4.746496968134199,10,0.0810467068407536,5.6290705436466855,200,3.0029015979324023,5.551802161698241,6,2.8705689050912566,6,True.
TN,36,847,606-7286,no,yes,800,1.838599150462271,5,3.9207643413895257,3.364265812328474,5,4.868149546565488,4.284878359367462,350,1.7382385438090533,5.264315199939886,8,5.060014879514577,3,False.
NY,161,788,484-7199,no,yes,400,2.435762518609035,7,4.734409490964754,8.652909584574825,4,3.952379841380174,2.03581415189993,300,3.668769082069187,4.366317321378867,5,6.90690452402941,4,False.
FL,102,707,375-9095,yes,no,0,13.882514205271256,3,8.42643487708116,6.613370461435443,4,9.497842637862888,6.919076102808399,100,3.4550137377484407,3.617131770764603,10,11.551755770896625,2,True.
SD,136,836,220-9656,yes,no,0,7.534906571482201,1,7.91075398457797,4.9685406199974285,6,4.592903632118666,7.110166233453984,350,4.504441952975807,7.033840586605981,8,3.435379732567715,6,False.
LA,191,766,390-3023,no,yes,600,1.1830699046079085,4,3.932875085089689,4.888367366136055,4,2.115607081640026,1.552180377850792,350,2.8094110308474107,4.176720445024913,6,4.5760333017806,5,False.
MO,171,777,835-4356,yes,yes,500,1.5802716746902257,5,3.951505960589344,5.656595455896207,4,3.4473384412963632,3.4104345045503983,350,3.814098085320009,3.986242163436555,6,3.323574137603116,6,False.
WY,177,878,659-2651,no,no,0,0.5076188504872903,2,0.2368327769636158,0.5480929471166078,3,5.389581975000648,4.150195931067038,150,4.380682090971867,4.42158487076791,5,2.051354385120157,8,False.
NJ,70,787,663-1130,yes,no,0,10.965784289262023,2,6.094070950570718,5.834725724864244,1,10.24097918706848,3.4640399032580484,100,6.000537673904415,5.447648789633284,5,7.959899530794884,4,True.
UT,168,858,689-1584,yes,no,0,0.5354749207919625,4,1.4369283288630963,4.9064003962165526,1,3.2203396818004,3.7944200389438287,250,3.1564497475183124,5.50842786911488,4,5.526450575647388,6,False.
VT,9,868,654-3872,no,yes,600,10.4130490662757,5,5.35500307821199,5.118722809370555,0,8.281543884426648,4.9642868001038005,300,8.332976664122569,4.474845431451996,7,0.0816453367358329,9,False.
LA,38,766,777-9397,no,no,0,4.343149184704733,4,6.048965610614069,2.856889826599666,8,4.166852093325238,6.459132682007626,150,4.155027959933121,5.39714479048012,4,4.727594826190557,4,True.
IA,182,736,613-5612,no,yes,400,8.673234652523053,4,6.476838867564664,7.245920555039999,1,6.43441826650221,4.392181282065103,100,4.799385646658127,4.340771585091447,7,6.678741599393836,4,True.
PA,39,806,315-8372,yes,yes,200,11.728271755532528,5,7.947860171982567,4.09663766730641,6,7.915378412359505,6.051995673543075,50,7.133898152138842,7.398623651663463,5,4.095936354400052,3,True.
HI,78,727,280-4686,no,no,0,3.017033902641636,3,3.461109844533693,5.087000804450506,0,2.208305326563587,2.9231644570722177,250,8.93827203583352,4.766189582243545,4,3.81840364738868,13,True.
IL,62,737,220-2022,no,no,0,5.138739241034316,4,5.513410163622355,4.705884456062041,4,3.999175447877291,3.7518623368873207,200,7.054649505682914,5.3752328632778825,4,0.3850528668052737,8,True.
NY,130,788,661-2194,no,yes,300,7.139032640456509,2,6.006000618424785,7.736329721312401,1,6.944483454439357,1.7920597585041431,250,5.4676430349657625,3.548193985806296,5,5.88149484567745,7,True.
OR,190,798,477-8211,no,no,0,5.956864802524031,6,4.379823642815215,6.283817837143523,5,4.172918585972052,6.145615596860695,200,6.247167290168716,3.7629653177818936,5,3.549746631210524,5,True.
RI,68,827,830-3876,no,no,0,11.739680512041636,4,7.233038675043757,8.191454172162794,2,9.198501109838157,5.145162429154557,200,6.758068581585984,5.615428870505716,3,8.38464123170554,4,True.
AZ,157,659,126-9051,no,yes,500,4.769481898586887,5,4.587994056080845,2.715902334080774,6,3.9357754634977775,6.652365783721965,0,4.748308856687002,5.264518079396931,5,3.804251759227091,5,True.
CO,30,677,186-7940,no,no,0,9.189129286472216,3,6.873393935053355,5.675996486639447,2,7.144622933550751,4.260741937685662,150,7.08661818642943,3.89093914331718,3,4.339267039262694,6,True.
NV,98,788,307-9272,no,no,0,8.932572826208881,2,7.732865688318277,7.285462747950206,3,5.725698125551293,5.603779935263767,350,6.506566766170167,4.5841262836329015,5,5.414941136268886,6,False.
IN,134,737,617-6823,yes,yes,400,6.527414034673062,3,9.366701519733365,9.499503291539275,8,2.872758871360971,3.7625475230057375,350,5.295056141239232,5.10751074395183,4,7.65936369343491,3,False.
KY,85,758,731-8672,yes,no,0,8.435409126955232,3,8.040246273299367,6.258589969501218,5,6.803776030436772,5.685629374772573,150,2.5220946759778533,5.156544801511361,6,10.3089305141607,1,True.
ID,194,736,327-9898,yes,no,0,7.872408600091397,2,8.90599719808128,5.976320140662976,3,5.791997778013592,1.2227550132828169,250,6.801856275957803,5.245073831130972,5,1.931739019966688,7,True.
SC,85,836,897-6489,yes,yes,400,7.725267652427464,2,5.1724843770239,3.829263297214896,0,5.947488702295975,2.9414139842747016,150,7.388681569634881,4.27539002560405,7,1.534858710429785,5,True.
TX,200,848,673-8071,yes,yes,200,4.810864891418029,3,4.705569397361636,5.637295759486121,1,3.4478250343167773,3.0852185955948817,200,6.867857925616169,4.921153198972512,6,0.2804851266506452,8,True.
IL,147,737,705-3252,yes,no,0,11.871632082892416,6,6.522565862741946,5.045159586128815,3,9.288043172328008,5.771168360860684,0,6.139118219241394,5.56615630633739,6,7.428866143781159,2,True.
WV,25,878,164-4715,yes,yes,800,5.452317957460862,5,6.717343259252802,8.731111430416586,4,4.12589577056211,2.5643540204725443,400,5.554639781209741,4.6252839536150745,6,5.428929745825562,5,False.
